filename,label
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (163).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/snail/snail (305).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (147).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (462).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/bees/bees (341).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (616).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (736).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/snail/snail (18).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (318).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/snail/snail (466).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (997).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (106).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/slug/slug (17).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/slug/slug (51).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (852).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/snail/snail (194).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (649).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (76).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (853).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (900).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (426).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (361).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (164).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (411).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (238).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (95).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (407).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (287).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/moth/moth (140).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (22).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (301).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (176).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (340).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (102).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (92).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (225).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (385).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (225).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/slug/slug (108).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/bees/bees (16).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (297).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (875).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/bees/bees (489).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (321).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/ants/ants (116).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (472).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (344).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (139).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (408).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (713).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/snail/snail (248).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (410).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/snail/snail (247).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (18).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (427).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (282).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/snail/snail (308).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (63).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/slug/slug (327).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (689).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (166).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (4).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/snail/snail (277).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (373).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (142).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (364).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (331).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/snail/snail (486).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (68).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (696).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (30).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (352).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (83).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (60).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (371).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (398).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (238).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/slug/slug (364).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (907).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (163).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (210).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (391).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (357).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (124).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/snail/snail (232).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (815).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (453).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (82).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (228).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (738).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (673).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/snail/snail (393).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/snail/snail (115).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (965).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/bees/bees (28).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/snail/snail (208).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (315).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (190).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (222).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (233).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (427).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (421).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (314).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (288).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (219).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (105).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (686).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (111).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/snail/snail (61).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (141).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (980).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (380).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (388).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (957).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/snail/snail (4).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (118).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (218).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (21).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (359).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (202).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (182).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (226).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (344).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (341).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (67).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (208).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (24).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (136).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/moth/moth (272).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (131).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (303).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (273).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (129).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/snail/snail (50).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (498).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (57).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (346).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (123).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (154).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (14).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (77).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (390).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (66).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (288).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (456).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (766).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (95).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (173).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (94).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (905).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (107).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (329).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (499).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (152).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (316).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (406).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (391).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (97).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/bees/bees (380).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (154).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (216).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (113).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (260).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (357).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (346).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (835).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (322).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/moth/moth (343).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (284).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (65).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (327).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (355).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (481).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (372).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (33).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (217).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (32).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (362).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (259).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (145).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (205).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (338).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/slug/slug (223).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (637).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (327).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/ants/ants (348).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (46).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (184).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (366).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (162).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/moth/moth (138).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (339).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (678).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (219).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/snail/snail (147).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (263).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (219).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (390).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (36).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (881).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (106).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (234).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (159).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (453).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (375).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (234).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (1).png,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (346).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (149).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (474).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (253).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (376).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (372).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (170).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/snail/snail (39).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (263).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/ants/ants (369).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/snail/snail (425).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (425).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (233).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (11).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (433).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (373).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (393).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (331).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (119).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (76).jpg,moth
